PlaceId,Autor,Nota_Avaliacao,Comentario,Quando,Timestamp,FotoPerfil,Regiao
ChIJEy8kMXZQzpQR8OvjUWlnjf4,Deivid Dutra,2,Top.,4 years ago,2021-01-24 00:55:33+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWRbx6VrVjvIqpKzab8cLrf-epPvhFhTfsEOg4vR7n-usWLZRz_=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJEy8kMXZQzpQR8OvjUWlnjf4,Cibele Nonato,5,Sdd,2 years ago,2022-12-27 18:58:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXkxj-8bvQYPQMyE8fDaq-RI1ffJ9dbz7aZKj1t9AhgrTmaKAnc6g=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJEy8kMXZQzpQR8OvjUWlnjf4,Rudimar Oliveira,3,Ok,3 years ago,2022-06-08 16:42:20+00:00,https://lh3.googleusercontent.com/a-/ALV-UjW3pE0GTHWDbudOGWL0Zw1ilIJFP8cO-14hhE9gapigyD_wZ6RoAA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJAT_7LoBazpQRqQGeScGC5Ow,Rodrigo Best,5,The food is amazing! The place is clean and cozy!,2 years ago,2023-07-19 08:32:52+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUnwr6MELiJ-BssCAAqFS2ZhUjz6r2ScBSQ8_Be9lHkMLas8sRw=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJAT_7LoBazpQRqQGeScGC5Ow,Ricardo Lago,3,Just ok!,5 years ago,2019-10-20 18:43:51+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXToybVCMUgdm9EYIfejeALqKtbHfL6NqXLa2mB-N8S9CCFx2Mv=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJAT_7LoBazpQRqQGeScGC5Ow,Daniel Coelho,5,"Comida deliciosa e ambiente agradável. Parabéns aos donos, funcionários e principalmente aos Chefs.",4 months ago,2025-03-22 20:43:53+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXflD-Vry55pKGVprIwYEzhCUZ-V5CphsdFQrVnoams8V0mboModQ=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJAT_7LoBazpQRqQGeScGC5Ow,Joel Sena,4,"Comida boa, atendimento excelente",a month ago,2025-07-08 10:16:05+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWyIxKwNpCusxDyzYKjq3rChMutDhCXFHdf51aLF_JRJDyZlw=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJAT_7LoBazpQRqQGeScGC5Ow,Julia Maria de Lima Silva,5,"Adoro almoçar neste restaurante ,todas as vezes que levo meu netinho na terapia , que fica lá perto dou uma passadinha pra almoçar ,a comida é maravilhosa!!!!",7 months ago,2025-01-12 11:54:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUhmZ2iRkaTLM6DRSII8Wdhf9P4aKLffy0JRKztPDvyy0UJIrWrFQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJX-I0cIdQzpQRZdaoEvuh7dE,ASE 57,1,"Too noisy. For some reason, at night, it was very difficult to hear the girl serving at the cash point. They were badly organised in the kitchen and late in getting the french fries ready. Two very fat people serving out the food made you think twice about eating those burgers for health reasons. I wont go back to this one again.",6 years ago,2019-08-11 23:40:29+00:00,https://lh3.googleusercontent.com/a/ACg8ocLY0tc0qbfNVoNduUwmEYFfVqp_B96YcL1097M1zz2r_Gv0pw=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJX-I0cIdQzpQRZdaoEvuh7dE,Ingo Siegfried Kanegae Kohlmann,5,"Great burger joint. The decorations is way better than most, the prices are the same as in other joints from the same franchise. Great service also.
The fanciest burger joint in the area.",7 years ago,2018-06-10 03:00:46+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXrhYPporoLU9dfBs9DdMTFdFhpslhdSklnlNnn9qkJ0TlZCTiO=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJX-I0cIdQzpQRZdaoEvuh7dE,Eduardo Abdo,3,"It's not the best Burguer King I ever went to, but it is fast and 24/7",a year ago,2023-12-23 22:43:30+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUGBxz09rAMYn0uQe6KQCQoeSNn2cBVEEQKKwuv7VP1vk30ntJ2=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJX-I0cIdQzpQRZdaoEvuh7dE,Luiz F,3,"The meals are good, I only didn't like that place wasn't too clean and the floor was sticky! In general, okay!",6 years ago,2019-08-02 03:03:21+00:00,https://lh3.googleusercontent.com/a/ACg8ocJXm1yFF874NekG4W1rUVdKHNsBlN1YWOEBw7RPktUKk-A0sofI=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJX-I0cIdQzpQRZdaoEvuh7dE,Marcos Ruediger,5,"Great facilities! Try the Rebel Whopper plant based burger, you won't regret!!",5 years ago,2019-09-22 16:45:55+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVX-RJ0Pogadanievt7ZV2Tt4morEyXetTX8GGMc-B7Tn_iOCJaRw=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJVVXJf4NazpQRqIxkPUhodNE,Alcimar Lopes,5,Top.,7 years ago,2017-09-11 02:43:17+00:00,https://lh3.googleusercontent.com/a/ACg8ocL5AE1ex8GucO2suKjYD7_zic0H_nf5lJ46x5n3AtUekmrikg=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJVVXJf4NazpQRqIxkPUhodNE,Renato Tassi,5,Top D+!,3 years ago,2021-12-20 16:54:13+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXLPBjLYV_3lLCwGtHErhHpkymbhAKHN8HKy1UlaJ1kt0HDciNE7g=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJVVXJf4NazpQRqIxkPUhodNE,Maria Julia Rodrigues,5,The best!,7 years ago,2018-02-26 15:52:57+00:00,https://lh3.googleusercontent.com/a/ACg8ocKa_ifGQULNo0q4x8_tC-eYr36n7CC-N5-OMJ9AraQe0fKsFg=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJVVXJf4NazpQRqIxkPUhodNE,Felippe Matias Rocha,5,Ok,7 years ago,2018-01-27 08:03:14+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWWM74exaXtZOcMmDoi1ICWwICU9IKIah60i7imwqpBHtnylDg=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJVVXJf4NazpQRqIxkPUhodNE,Fabull vocal,5,Top,5 years ago,2019-08-24 18:02:58+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXlv81njLkrTj_dy7Jfx2LVPxJD5kUASST__wUfUMl2tGS8BcaNQg=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJKQ-ZRZxazpQRPaufEL5wXKw,Marcelo,4,Gpod qualuty. Expensive,7 years ago,2018-02-09 22:11:37+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVaQLzfcVrtw58Xwr3fmTH5T5TRDbnph-vfzpH2aQr-aqGs7FO4=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJKQ-ZRZxazpQRPaufEL5wXKw,Henri Bush,4,Ok.,7 years ago,2018-05-06 13:45:37+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWWS5r_V6vEOsEbf0eavLHTYDIdmkvDnB2OzLJcAlkek0scWI6UsA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJKQ-ZRZxazpQRPaufEL5wXKw,Wanger Silva,5,Top,6 years ago,2019-07-06 11:33:36+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUYsgi3lMbMbFepmsJeS0B6ARQsLS7TZdHiCXLu_PF6jmue2MLAMg=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJKQ-ZRZxazpQRPaufEL5wXKw,Ediglo Urribarri,5,My neighbor bakery,8 years ago,2016-08-17 22:44:24+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWJTeDidphBskZsvEfhhw2Tc_ibC9L4BGc8wJ45EYt5whJN-ydsIw=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJKQ-ZRZxazpQRPaufEL5wXKw,Benedito Correia,3,Ok,4 years ago,2020-09-09 15:18:12+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUw7TFLL0KEcFybpJkGpCyyovOLV94iP0GslXv__UCIDt4OxCmn=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJ3wQpjoNazpQR7AXWAkb_gpU,Ana,5,"Se você está buscando uma opção saudável, saborosa e nutritiva, a Shakeria Herbalife Vila Mascote é o lugar certo! O ambiente é agradável, o atendimento é excelente e a qualidade dos shakes é impecável.

Os produtos da Herbalife são conhecidos por seus benefícios nutricionais, e na Shakeria Herbalife Vila Mascote eles são preparados com muito capricho. Há uma grande variedade de sabores, todos equilibrados e cremosos, perfeitos para quem deseja uma refeição prática e saudável. Além disso, o espaço conta com um atendimento atencioso, pronto para explicar os benefícios de cada opção.

Super Indico a Shakeria Herbalife Vila Mascote. Vale a pena conferir!",4 months ago,2025-04-06 02:24:51+00:00,https://lh3.googleusercontent.com/a-/ALV-UjU7ot5PGdghA9jEgkrGIBz8agQhLccXQH4WfOQecaSy8gIVq48S=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ3wQpjoNazpQR7AXWAkb_gpU,Maria carolina Tiago lucas,5,Eu já usei herbalife anos atrás..... comecei um tratamento e ia comprar o shake pelo mercado livre quando achei um ponto de vendas perto de mim. Super indico Táreq uma pessoa sensacional que dá a sua vida pela marca. Nos falamos todos os dias e praticamente todas as refeições e isso é muito importante o incentivo à palavra quando está difícil tudo isso não tem preço que pague. E como o mesmo diz vamos que vamos.... me deu uma aula.detalhada sobre os produtos isso tb é muito importante. Espero em breve já trazer resultados. Super indico a shakeria herbalife Vila Mascote obrigada.,4 months ago,2025-04-06 02:20:58+00:00,https://lh3.googleusercontent.com/a/ACg8ocIyEaALC7XmRmi4kLql50qSrv1cb6grc59u8btDSoE1is6ahA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ3wQpjoNazpQR7AXWAkb_gpU,Maricy Galetti,5,"O Táreq (proprietário) me atende maravilhosamente bem! Atendimento exclusivo e diferenciado, sempre com alto astral e boa vontade, além de oferecer uma super consultoria a cada Atendimento!
Super recomendo visitar a Shakeria Herbalife Vila Mascote, vale a pena conferir!.",2 months ago,2025-05-29 20:55:04+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVke_ATIx2M3eYZFM9C4spCsoS6xS9fXfkA3W0vbrCe5EQV-mgm=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ3wQpjoNazpQR7AXWAkb_gpU,Talita Silva,5,Shakes muito bons. Bem gostosos e sacia bastante. Ambiente e serviço nota 10,a month ago,2025-07-01 02:33:41+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWp5ZgG5G1orU9W-QRNszIIJK5mzxN0k8aJtxqXMOnyN5CYNz9B=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ3wQpjoNazpQR7AXWAkb_gpU,Aleidi Araujo,5,"Experiência muito boa! Local muito agradável  e o Táreque entende muito dos.produtos ...Sem contar os Shakes  uma delícia 😋 😋 😋
N9ota 10. Volto sempre!!!
Super recomendo conhecer a Shakeria Herbalife Vila Mascote, vale a pena conferir!.",2 months ago,2025-06-04 01:25:17+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVfBDXWv1gszfbhVFNZ-_CClje_SV_lRmq4skFtooEo6A06Vcw=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJD-mE24NazpQRioyxg11TrTA,Elcio Raffani,3,"Great baker shop, nice try to turn modern; good air conditioning, good light not so good prices.",8 years ago,2017-06-20 13:58:22+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXypyI_yxlNmNYjm4qXGINIiN0m6l_Xl_kpXgdgwsO10yYU1mrLYg=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJD-mE24NazpQRioyxg11TrTA,Pascal,5,"Cheese, vinagrete e calabresa TOP!! The BEST!",6 years ago,2019-07-29 07:20:47+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWWkPm-k5IAJqokVK2HXvnDtULt_2oajO4PhgWC9t1mF531RMk=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJD-mE24NazpQRioyxg11TrTA,Luiz Thompson Thompson,5,Ok,3 years ago,2021-10-04 16:20:06+00:00,https://lh3.googleusercontent.com/a/ACg8ocLDBw5waBem5gRNH9yRzwompIcthZQPwWebMT-uZI_cLAWq2g=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJD-mE24NazpQRioyxg11TrTA,Marcelo Briones,5,Excellent as always,5 years ago,2020-02-22 13:29:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWPh4NGJyl1NF4p0wVIZaVLtJWJ63nIWh3H-FVCVKC7qCnPT81C_w=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJD-mE24NazpQRioyxg11TrTA,Rogerio Freitas Monteiro,5,Top,4 years ago,2021-07-16 14:20:04+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXdlsdPBiJhAFpDok2q-AM-6bdceiXXdadh-69pWEkoptZ1MFQH=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJswUlPptazpQR0gEasmK0JTQ,Joao Sampaio,5,Top dms,2 years ago,2023-08-11 12:40:36+00:00,https://lh3.googleusercontent.com/a/ACg8ocLNXIuAjf5q04Jnp4q4R8bm0hqOBo2OevjqzylUzQbMKo1zBw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJswUlPptazpQR0gEasmK0JTQ,Estevao R51,5,Top,3 years ago,2022-03-26 12:56:32+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVmbbbM0VkDIhNu5JPIJKgnNlsayzB6uBoo6rqCYlCwRUy5hZk=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJswUlPptazpQR0gEasmK0JTQ,Marcio Gercov,1,"Absurdamente caro pelo cardápio que oferecem!
R$89,00 o kilo sendo que no buffet oferecem hambúrguer (carne moída) e frango(sobrecoxa e filete), massa apenas uma opção de macarrão e sem molho!

Péssima experiência!

Ao lado da padaria que possuem um cardápio muito mais amplo como dezenas de opções a mais tanto quanto quanto frio, pelo mesmo preço!

Enfim, sugiro aumentarem as opções no cardápio ou diminuir o valor do kilo!

Arroz, feijão, carne moída, batata frita, frango, saladas básicas por R$50,00 o kilo?!?! Péssimo",4 months ago,2025-03-20 17:15:33+00:00,https://lh3.googleusercontent.com/a/ACg8ocLaFBidYcv-IgfIKqPcljc330Dr50V5xeEwo0I4yy-rfD2H-Q=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJswUlPptazpQR0gEasmK0JTQ,Recorte Inteligente,5,"Tudo que experimentei é muito bom, principalmente as sobremesas!! Adoro o pavê de leite ninho, o creme de abacate, o pudim, a palha italiana, a feijoada e o strogonoff de frango. Para quem quiser, basta adicionar o número do restaurante no WhatsApp e pedir para que eles mandem o cardápio do dia. Às quartas e aos sábados sempre tem feijoada, às terças comida mexicana e nos outros dias o cardápio varia.",2 years ago,2023-07-01 22:27:18+00:00,https://lh3.googleusercontent.com/a/ACg8ocK6PBG01ECaL00t8_GobpdbJqe2hT6TIi4thkbalVVTUM1JjYbW=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJswUlPptazpQR0gEasmK0JTQ,Gabriel Nilson,4,"Comida caseira mas muito bem feita e saborosa, variedade não tão alta mas para todos os gostos. Variedade boa de verduras e legumes. Opções de carnes e até vegetarianas. Preço ok pelo padrão do restaurante.  Gostamos bastante e recomendo, voltaria novamente.",a year ago,2024-05-21 10:42:58+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUVamXVkyhuAaZ6AUxNH7w2nQKs_9RsZvLdVeRmbS9N25Wv1EEdEA=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJw9WljYJazpQRhahTX5bAdEw,Carlos Roger,5,Top,5 years ago,2019-12-23 02:26:18+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXGH5pHVad114TRaJbc2c-q-3H9aKw1AEfKPV_GWX8IKuzHL0hpEA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJw9WljYJazpQRhahTX5bAdEw,Jefferson Aloia e Prado,5,in the box,8 years ago,2016-10-04 08:37:55+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXTDVC2KG6LHstJesj20W1hLmH4Arr_1TJKwnkwK5a2W3Pg1E9TyQ=s128-c0x00000000-cc-rp-mo-ba6,Itaú CEIC (Jabaquara)
ChIJw9WljYJazpQRhahTX5bAdEw,Gabriela Lopes Machado (Gabi Lopes),3,Geralmente é excelente. Mas infelizmente hoje parece que o cozinheiro não sabe fazer comida chinesa. Parecia uma carne e frango com molho. Gosto zero de comida chinesa.,2 weeks ago,2025-07-29 17:43:55+00:00,https://lh3.googleusercontent.com/a/ACg8ocKL_IzBB6hvAQ_qkNOncUOVMuXFLL04PF4o1Va_qJxHOq4UMA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJw9WljYJazpQRhahTX5bAdEw,Débora Leão,1,"Péssima loja! Fiz meu pedido às 22:10, receberam, pelo ifood prometeram entrega às 23:06 até 23:16, não entregou, muito frustante! O ifood que cancelou meu pedido às 23:45 por não entrega, agora é esperar pelos quase 200,00 nas duas próximas faturas, brincam com nossa cara, lixo",4 months ago,2025-03-29 03:31:21+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXp7KzTPxhQMQ6iBLBZ5xLigzBO4YMJjwy4RNpoQ61LmdSR_egduw=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJw9WljYJazpQRhahTX5bAdEw,Daniel Furriel,1,O Yakissoba pedido veio com uma porca! Absurdo!,a month ago,2025-06-27 01:22:09+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXO2N92EvqjRJmt-UGAbGNhnwYPwsJsyLX6AsYkHcM6qhtN8I5q=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJz1h724NazpQR7O1zRTkknWY,Cloves Martins,5,Regular,7 years ago,2018-06-26 10:44:06+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUprRt7kx3m1psbXYUcKNCC3C6nhqu4o7BcumtZMuZOaRIOVCsh=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJz1h724NazpQR7O1zRTkknWY,fernando braga Costa,2,Não tive boa experiência pedi uma feijoada que só tinha linguiça e torcinho e aguada sem gosto não voltaria nesse lugar pra pedir a msm coisa,2 weeks ago,2025-07-30 17:09:10+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUVcA8Xi-oESPCG8cciS2cTAT40LoL3tAkk_Frdslppcqqb-sEo=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJz1h724NazpQR7O1zRTkknWY,adonis ferreira,5,Muito bom! Boa comida e ótimo atendimento,3 weeks ago,2025-07-21 16:07:29+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXV1CpbvJ0a4vediAyHQwOLmyRHQZx5NunhxsJrVgEch7ONOMMX=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJz1h724NazpQR7O1zRTkknWY,Cláudia da Silva Guedes,5,"Excelente atendimento.  Bom preço, produtos de qualidade e passa jovocê do Galo, só pedir pro João (proprietário)",6 years ago,2019-03-09 11:00:33+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXkBdjGYMujEXD-hHHzdxdRA4q2OEm5ONOFL-ZeMyHme-Pd1m21zg=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJz1h724NazpQR7O1zRTkknWY,Ricardo Zanone,5,"Atendimento muito bom, ótimas opções para almoço e happy hour com cerveja gelada e petiscos.",7 years ago,2018-01-11 01:30:35+00:00,https://lh3.googleusercontent.com/a/ACg8ocKtw_9o_qva1pQ8BdpVIEjrdjx1XABao7714cw26RFVHvwTqA=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJ21dfR3lQzpQRxmXU3dHatfk,Consertos de roupas em Sp - Ellegancy Costuras,5,"O melhor restaurante caseiro da região- Comida deliciosa e a Roberta, o Pai e toda equipe são sensacionais

Vamos lá toda semana desde 2012 e agora estamos no ano de 2023.

Ou seja, somos clientes fiéis há mais de uma década 😆 rsrs",a year ago,2023-10-20 16:57:58+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXEVUUf2EnA7fE8hrOwiDeTE_uBhuwSA2ZG5aRPuMuG76tszK9rjg=s128-c0x00000000-cc-rp-mo-ba8,Itaú CEIC (Jabaquara)
ChIJ21dfR3lQzpQRxmXU3dHatfk,Arthur Pereira,5,"Gostoso, comida saborosa e preço ótimo...logicamente é um restaurante mais focado no horário comercial com o perfil da galera trabalhadora (comer rápido, preço bom e depois ainda ter um tempo descanso antes da volta do trabalho)...",a year ago,2024-06-27 18:20:05+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVt3fXBbIR9wZsrFn0lakzxSjOI7a-SNo8JBjx_E8qVjoZ161Gw=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
ChIJ21dfR3lQzpQRxmXU3dHatfk,Sandra Almeida,5,"Ótimo pois tem distração para crianças,  adorei!",5 months ago,2025-03-12 22:02:17+00:00,https://lh3.googleusercontent.com/a-/ALV-UjVa1EhKX--xxCPkHERlJTi8VMObZaV21nfSzGYjdZBzIYRl8rA=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJ21dfR3lQzpQRxmXU3dHatfk,Luana Rita,5,Muito boa comida,3 months ago,2025-05-06 00:16:02+00:00,https://lh3.googleusercontent.com/a/ACg8ocLQkhh9zu7EASMbykxUr6gypTDaBmxkeU97lZwdennmLKZ1a-XC=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ21dfR3lQzpQRxmXU3dHatfk,Augusto Fernandes,5,"Eu gostei, comida caseira, preço bom",6 months ago,2025-01-24 14:43:02+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXsM4BUqDdHHVGznUqaTCoEdySorcsdSJzFFr_qr_X_i2xP0DxdCQ=s128-c0x00000000-cc-rp-mo-ba5,Itaú CEIC (Jabaquara)
ChIJaTGaEnlQzpQR2-h2eb0aK98,Hana,5,Venho nesse mesmo local faz mais de 20 anos . Um pastel delicioso!,a year ago,2024-08-12 23:06:06+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWmTX8wgT1y2BhqHhKatzMdyz2R-GOW3YG9GyqSN6_wxe1Vav2qBw=s128-c0x00000000-cc-rp-mo-ba4,Itaú CEIC (Jabaquara)
ChIJaTGaEnlQzpQR2-h2eb0aK98,João Porto,1,"Péssimo atendimento. Péssimo delivery. Péssimo controle.

Esperamos 2h e 35 min pela entrega, e depois de TANTO reclamar: eles cancelaram o pedido (feito através do Ifood).
Cínicos, despreparados, incapazes e confusos.",3 years ago,2021-12-05 20:11:53+00:00,https://lh3.googleusercontent.com/a-/ALV-UjU_6sLB5Ai_A7PXxXWzSSx0oApuaETHroZkr2nRU5RjjvZRqQoa=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJaTGaEnlQzpQR2-h2eb0aK98,HELENE MONTE,5,"Pastel fresquinho feito na hora, doces deliciosos e pura simpatia da Dina",6 years ago,2018-10-19 23:31:01+00:00,https://lh3.googleusercontent.com/a/ACg8ocJAw_EE6OhIKbbxqeSOzmqvG04dov9YA5rCtQqr6OEMWJadhQ=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJaTGaEnlQzpQR2-h2eb0aK98,Bruno (Spawn Again),5,"Lugar ótimo! Ótimas comidas, ótimas  conversas",4 years ago,2021-08-13 02:46:24+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWHiFpv5TPmNYtl2fa-E69tHxZ4w3-nCn5vZ5QRdAsgOi6UrmYx7g=s128-c0x00000000-cc-rp-mo-ba3,Itaú CEIC (Jabaquara)
ChIJaTGaEnlQzpQR2-h2eb0aK98,Gabriel Schnabel,5,Melhor que pastel de feira,6 years ago,2018-10-19 23:15:48+00:00,https://lh3.googleusercontent.com/a-/ALV-UjUKOoyVJ4KUXPbWEt6XeI8KkwmBFus7w1Nw3MpgLzNjJvUAHjBJWw=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ_S_qB-lRzpQRKilsAaRa4Qw,Christian Aviles,5,"Pizza saborosa, bem recheada e preço justo! Pedi uma de toscana e uma de KitKat, diversas promoções! Vale a pena!",a month ago,2025-06-28 01:36:54+00:00,https://lh3.googleusercontent.com/a-/ALV-UjXq9P4gd5rIRGjFga1J8q6BE9sL_BXdxs8-Er6P6KK60vwuN_4=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ_S_qB-lRzpQRKilsAaRa4Qw,André Monteiro,5,"Pizza muito boa, atendente bem educado, entrega antes do prazo, massa leve e o sabor delicioso. Essa pizza realmente é um Spettaculo.",2 months ago,2025-05-23 12:37:58+00:00,https://lh3.googleusercontent.com/a/ACg8ocJ_A3AAu7k7g8fgcvSiXKciaHpiUN_6rnavHJl_pKFJnbfsHA=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ_S_qB-lRzpQRKilsAaRa4Qw,Max cooper,5,"Quero agradecer à Pizzaria ""Spettaculo"" pelo excelente atendimento e, principalmente, pela qualidade incrível das pizzas. Sem dúvida, é a melhor pizza da região!

Recomendo muito para quem busca sabor, qualidade e um serviço de primeira. Vocês fazem jus ao nome ""Spettaculo"" poque é realmente um verdadeiro espetáculo!

Muito obrigado e sucesso sempre!",2 months ago,2025-05-23 16:25:25+00:00,https://lh3.googleusercontent.com/a-/ALV-UjV59g0KziYmFoPA5go7kMQUi7ZaQzxg6BU7ZDDFOYzaeSjVG3E=s128-c0x00000000-cc-rp-mo,Itaú CEIC (Jabaquara)
ChIJ_S_qB-lRzpQRKilsAaRa4Qw,rosangela rodrígues,5,"Pizza maravilhosa, massa perfeita e recheio de qualidade!!
Com preço justo!!",2 months ago,2025-06-13 00:17:08+00:00,https://lh3.googleusercontent.com/a-/ALV-UjWCARumxU7EQLyep8MmWI4sJIkSZfVn5Xh8LTKgtg5icx9yPA8=s128-c0x00000000-cc-rp-mo-ba2,Itaú CEIC (Jabaquara)
